OBJECTID,SHAPE,COBAMA,BARRIOVEREDAID,TIPO_MANZANA,NOMBRE_BARRIO,CODIGO_COMUNA,NOMBRE_COMUNA,SHAPE_Length,SHAPE_Area 
6199,"(837548.6053331763, 1181549.1260442068)",0904078,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,95.99846651054207,431.9895949144971
6200,"(836859.2974628486, 1187097.630871736)",0106013,0106,MZ,Villa Guadalupe,01,POPULAR,893.0478084239752,5717.300378579923
6201,"(832499.4071456572, 1185100.3226332588)",1114046,1114,MZ,Los Colores,11,LAURELES,1877.834226977046,26648.642601709198
6202,"(835917.2227470188, 1181120.8549103984)",0913021,0913,MZ,Loreto,09,BUENOS AIRES,355.51970259322275,3460.478813954276
6203,"(837880.3373916296, 1181143.4794194014)",0904041,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,157.4075889369194,566.4561600112817
6204,"(839295.348465085, 1180780.1490412322)",0917009,0917,MZ,Ocho de Marzo,09,BUENOS AIRES,128.59589508409474,542.9910621498773
6205,"(836486.3323592049, 1181392.6025499606)",0910002,0910,MZ,La Milagrosa,09,BUENOS AIRES,466.79591937683085,6115.415594306586
6206,"(836303.4047912107, 1182013.5806997232)",0907014,0907,MZ,Buenos Aires,09,BUENOS AIRES,448.49887153913943,8089.978477762597
6207,"(832171.6492069538, 1183279.912511694)",1112015,1112,MZ,El Velódromo,11,LAURELES,269.068048848242,3857.6039222450263
6208,"(836343.8710336363, 1183173.1763256288)",1017013,1017,MZ,Los Ángeles,10,LA CANDELARIA,359.5305042862736,5413.988228328151
6209,"(835195.400032288, 1182618.8225948818)",1013034,1013,MZ,Barrio Colón,10,LA CANDELARIA,360.74985805615955,8048.280606635212
6210,"(834203.8492287968, 1183348.2562469882)",1008038,1008,SV,Corazón de Jesús,10,LA CANDELARIA,419.4031729160744,7050.739023137326
6211,"(834641.0890312152, 1181924.2454812578)",1013004,1013,MZ,Barrio Colón,10,LA CANDELARIA,292.6199778701946,5499.680422592604
6212,"(835278.6086502624, 1184129.2043644905)",1003012,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,323.64732511747263,6690.6118293947275
6213,"(835870.720668132, 1183022.4247352476)",1016035,1016,MZ,Boston,10,LA CANDELARIA,205.32182890912216,2056.0735353608457
6214,"(835001.4772711663, 1184623.1495924273)",1004033,1004,MZ,El Chagualo,10,LA CANDELARIA,367.5984210400231,8325.769163433304
6215,"(835718.8792593046, 1183576.3444114637)",1018034,1018,MZ,Villa Nueva,10,LA CANDELARIA,228.48857602466464,1940.6939267628236
6216,"(834557.6857339761, 1183359.011914764)",1006017,1006,MZ,San Benito,10,LA CANDELARIA,377.4337651890521,8361.226924740986
6217,"(836016.9541798269, 1181647.2305718372)",0911010,0911,MZ,Gerona,09,BUENOS AIRES,264.2287500886115,4221.216017740715
6218,"(836478.7713459457, 1181773.2118726722)",0910027,0910,MZ,La Milagrosa,09,BUENOS AIRES,256.1227316533476,4137.522840866215
6219,"(836635.2222241658, 1181851.1725341897)",0907018,0907,MZ,Buenos Aires,09,BUENOS AIRES,342.67342577042547,7297.511051368428
6220,"(835835.9423912789, 1180764.3633678448)",0914004,0914,MZ,Asomadera No. 1,09,BUENOS AIRES,1008.6543244857297,8271.389443007956
6221,"(838740.8984931035, 1181045.5906511883)",0902021,0902,MZ,Barrio de Jesús,09,BUENOS AIRES,201.40062431928135,1784.6514120943664
6222,"(837818.2532037456, 1181067.9597909115)",0904020,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,205.99705763311164,797.9536954998225
6223,"(836082.700391899, 1180830.8741393965)",0913002,0913,MZ,Loreto,09,BUENOS AIRES,316.6661674130873,3340.4493763121204
6224,"(836325.6966459831, 1181477.77372918)",0910005,0910,MZ,La Milagrosa,09,BUENOS AIRES,375.6354336874648,5267.38673386405
6225,"(835878.6211474082, 1181899.7923866515)",0911019,0911,MZ,Gerona,09,BUENOS AIRES,454.28046973870386,6355.466057110363
6226,"(837084.7840641463, 1181407.2079088017)",0909051,0909,MZ,Cataluña,09,BUENOS AIRES,336.2081854450546,2384.9384054916636
6227,"(837836.4071462943, 1181244.8833414859)",0904049,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,773.3951639475769,14335.370781260452
6228,"(838028.8182195388, 1180577.3327684158)",0903034,0903,MZ,Bomboná No. 2,09,BUENOS AIRES,165.52024038105083,743.0846077742564
6229,"(837563.6476315119, 1188822.6975047942)",0103058,0103,MZ,Popular,01,POPULAR,795.7112556667088,5842.144507084223
6230,"(826605.0885356907, 1174605.4161581285)",8000189,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.67724354486558,1287.7961770370118
6231,"(826784.6549653097, 1175808.688922354)",8000155,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,128.2083395753007,863.1212493055946
6232,"(836470.5033367943, 1181022.063363057)",0913049,0913,MZ,Loreto,09,BUENOS AIRES,220.98834212919257,2146.000835662083
6233,"(830839.1209932477, 1184605.3301964055)",1303004,1303,MZ,Santa Rosa de Lima,13,SAN JAVIER,1252.7248714039843,11780.598044362125
6234,"(836609.2813873733, 1182012.8551513052)",0907033,0907,MZ,Buenos Aires,09,BUENOS AIRES,227.0851649398554,3128.0590744987917
6235,"(835728.5244223704, 1181711.1269235173)",0912049,0912,MZ,El Salvador,09,BUENOS AIRES,289.3443115307964,4771.496773192641
6236,"(830870.5541342403, 1184562.0590820755)",1303005,1303,MZ,Santa Rosa de Lima,13,SAN JAVIER,347.8069426497979,2723.1234061988707
6237,"(836050.6966687076, 1182285.8471749388)",0907010,0907,MZ,Buenos Aires,09,BUENOS AIRES,590.3712701379957,21025.24848385043
6238,"(837876.9439191023, 1181428.797609859)",0905011,0905,MZ,Alejandro Echavarría,09,BUENOS AIRES,175.7301907101291,1432.3696508539892
6239,"(830896.4273766964, 1184582.2733095996)",1303006,1303,MZ,Santa Rosa de Lima,13,SAN JAVIER,332.09062558393515,2501.2420664583374
6240,"(830916.2647874033, 1184546.8932690453)",1303007,1303,MZ,Santa Rosa de Lima,13,SAN JAVIER,168.17719013978424,1289.0109001639646
6241,"(835384.001121364, 1182236.235424249)",1014030,1014,MZ,Las Palmas,10,LA CANDELARIA,411.84258397108925,9851.574941957986
6242,"(834644.5193719008, 1181706.281109465)",1012057,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,266.40457538700724,4672.083003022424
6243,"(838004.1489231333, 1184897.0870667824)",0310005,0310,MZ,Versalles No. 2,03,MANRIQUE,2585.636610453377,20867.542656107536
6244,"(838971.0002590715, 1180918.9641320603)",0902023,0902,MZ,Barrio de Jesús,09,BUENOS AIRES,545.7519969097948,8601.922340316456
6245,"(837631.3826904576, 1181341.7301984627)",0904061,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,119.99764853090676,503.91626626031314
6246,"(837823.640636323, 1181151.6532066516)",0904042,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,129.19907471710764,446.7368201907361
6247,"(837567.0088986469, 1181512.1683679055)",0904071,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,95.99883568439803,432.0042664635738
6248,"(837671.4380940079, 1181156.78196163)",0904045,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,131.99853412788443,647.9944844789533
6249,"(835925.6741370838, 1180946.9196888765)",0913010,0913,MZ,Loreto,09,BUENOS AIRES,116.66225837160577,664.2755465664383
6250,"(836421.1220343977, 1181427.1320504625)",0910003,0910,MZ,La Milagrosa,09,BUENOS AIRES,227.99393579685727,2879.6512191305555
6251,"(832507.3711630569, 1182675.4223529575)",1107016,1107,MZ,Bolivariana,11,LAURELES,281.23442405711063,5090.57609342304
6252,"(832383.806456173, 1182697.9402156386)",1107020,1107,MZ,Bolivariana,11,LAURELES,261.92562034707606,4506.63561707914
6253,"(832612.9796610528, 1182852.2537175082)",1107027,1107,MZ,Bolivariana,11,LAURELES,373.8076782269473,5730.509383862754
6254,"(831723.0366409484, 1182810.5291535696)",1108068,1108,MZ,Laureles,11,LAURELES,338.89863353759677,7393.293691931245
6255,"(831543.2452032004, 1181180.8988504251)",1603024,1603,MZ,Belén,16,BELEN,909.7513882539245,25440.364345875598
6256,"(831750.4919028461, 1181177.5973833306)",1603025,1603,MZ,Belén,16,BELEN,347.3297077688372,7059.849354186177
6257,"(831782.9449249775, 1182747.3190730335)",1108067,1108,MZ,Laureles,11,LAURELES,285.396176771513,5060.55855202865
6258,"(838291.2147474346, 1181050.6546188255)",0902013,0902,MZ,Barrio de Jesús,09,BUENOS AIRES,507.26137658321136,6793.5803790928385
6259,"(837964.6496945797, 1180832.4528765369)",0903063,0903,MZ,Bomboná No. 2,09,BUENOS AIRES,195.49950124394226,1556.4855700714454
6260,"(837678.2894895229, 1181304.2593192828)",0904086,0904,MZ,Los Cerros El Vergel,09,BUENOS AIRES,165.2388635220151,1548.3881357789535
6261,"(839089.8237144452, 1180715.698982687)",0901005,0901,MZ,Juan Pablo II,09,BUENOS AIRES,351.15819584871224,2684.4098208751766
6262,"(836962.8008108763, 1182113.4008478862)",0905032,0905,MZ,Alejandro Echavarría,09,BUENOS AIRES,222.18276315289518,3111.591535816964
6263,"(837057.6557425883, 1179480.9961223819)",9083002,9083,MZ,Suburbano Mirador del Poblado,90,SANTA ELENA,4367.24334011843,608608.5522640791
6264,"(835285.6791511675, 1181921.5058142773)",1014005,1014,MZ,Las Palmas,10,LA CANDELARIA,250.9626641368427,2228.462533210575
6265,"(836541.2763244673, 1183001.966132078)",1016059,1016,MZ,Boston,10,LA CANDELARIA,362.00757287055814,7517.321276978028
6266,"(835415.8757189903, 1181834.5338607058)",1014002,1014,MZ,Las Palmas,10,LA CANDELARIA,634.142680158918,4393.990927820563
6267,"(835375.8505446046, 1184067.760081001)",1001007,1001,MZ,Prado,10,LA CANDELARIA,412.33339667604264,9119.972454406134
6268,"(834125.9613618315, 1181791.4390782171)",1012048,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,281.90010192219734,2805.5399993965502
6269,"(834689.7139770035, 1183155.8764157128)",1006001,1006,MZ,San Benito,10,LA CANDELARIA,451.17865149258245,11702.790852119631
6270,"(835922.2127536399, 1183635.6034804515)",1017022,1017,MZ,Los Ángeles,10,LA CANDELARIA,348.5140447706183,7652.051708620022
6271,"(834936.063370018, 1184093.8700022583)",1003008,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,344.14958913183165,7338.735612040833
6272,"(834760.5307093897, 1182752.9586708238)",1007014,1007,MZ,Guayaquil,10,LA CANDELARIA,447.23941331844674,11165.35947155391
6273,"(835076.1879472521, 1184275.404708925)",1003018,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,411.39676847039993,10720.956185659315
6274,"(834467.5900542234, 1182159.7727424141)",1011016,1011,MZ,Calle Nueva,10,LA CANDELARIA,212.87479155767042,2840.094824021153
6275,"(835563.4345291479, 1182893.2303283154)",1019046,1019,MZ,La Candelaria,10,LA CANDELARIA,464.03188052126075,11856.953727621885
6276,"(835245.0293218951, 1183022.910220337)",1019043,1019,MZ,La Candelaria,10,LA CANDELARIA,262.90657978683777,4171.251369172672
6277,"(834370.3532555973, 1183643.3955651727)",1006026,1006,MZ,San Benito,10,LA CANDELARIA,431.3129052652499,7754.4341581314675
6278,"(834272.1830995057, 1181400.316226147)",1012019,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,127.85870176439703,564.2462744919435
6279,"(836163.1160793315, 1183318.054374015)",1017020,1017,MZ,Los Ángeles,10,LA CANDELARIA,247.474467718462,3441.9226142887355
6280,"(834072.3928486148, 1182703.240916345)",1009013,1009,MZ,La Alpujarra,10,LA CANDELARIA,213.2055944044722,2635.8874514193485
6281,"(834396.1106924259, 1182756.9388000462)",1007009,1007,MZ,Guayaquil,10,LA CANDELARIA,296.64525433130007,5094.860575990383
6282,"(834683.1432752167, 1182901.7777246933)",1019017,1019,MZ,La Candelaria,10,LA CANDELARIA,169.08347360229084,1829.902707627726
6283,"(835042.6141163392, 1182907.5905538893)",1019022,1019,MZ,La Candelaria,10,LA CANDELARIA,318.1847926003762,6391.273196795938
6284,"(835250.3127538087, 1183560.7940430038)",1018009,1018,MZ,Villa Nueva,10,LA CANDELARIA,203.6357551314465,1557.459142469291
6285,"(834743.7192079921, 1183583.8369173955)",1005002,1005,MZ,Estación Villa,10,LA CANDELARIA,395.4550682481066,9927.904119782086
6286,"(835653.9795087469, 1184158.7225866679)",1001032,1001,MZ,Prado,10,LA CANDELARIA,310.0541318654723,6138.70279804065
6287,"(834927.908473195, 1182814.979443594)",1019009,1019,MZ,La Candelaria,10,LA CANDELARIA,142.79211698334575,1232.171795160164
6288,"(834608.2160068171, 1183457.0834761646)",1006022,1006,MZ,San Benito,10,LA CANDELARIA,461.7836443774992,13417.104992051065
6289,"(835432.4108183694, 1182942.2536930712)",1019045,1019,MZ,La Candelaria,10,LA CANDELARIA,402.4361274336892,9901.69963084214
6290,"(835412.0298232592, 1181832.1478243037)",1014003,1014,MZ,Las Palmas,10,LA CANDELARIA,142.06620326087247,575.6860324210876
6291,"(834753.0424022878, 1183705.3959441548)",1005003,1005,MZ,Estación Villa,10,LA CANDELARIA,451.18368709657017,12440.983789101125
6292,"(834882.3437267429, 1182054.172761341)",1013013,1013,MZ,Barrio Colón,10,LA CANDELARIA,344.4157480096165,7265.932725493724
6293,"(835504.7939741547, 1184422.7385825333)",1001050,1001,MZ,Prado,10,LA CANDELARIA,209.40160627729918,2493.673530174534
6294,"(834955.2033462147, 1184189.2348351115)",1003015,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,284.8494471154835,5037.040372120329
6295,"(836298.0485848481, 1182934.3845398978)",1016047,1016,MZ,Boston,10,LA CANDELARIA,301.0806535855428,5669.510959050368
6296,"(834639.2918076791, 1182152.8323706982)",1011018,1011,MZ,Calle Nueva,10,LA CANDELARIA,333.60362920180177,6613.05380467126
6297,"(834103.6429659135, 1183393.1337143388)",1008041,1008,ZV,Corazón de Jesús,10,LA CANDELARIA,465.30886107264564,4290.532427881641
6298,"(834103.6429659135, 1183393.1337143388)",1008041,1008,ZV,Corazón de Jesús,10,LA CANDELARIA,465.30886107264564,4290.532427881641
6299,"(834680.3567975042, 1182017.0204076918)",1013010,1013,MZ,Barrio Colón,10,LA CANDELARIA,315.3773333512748,6093.754476322877
6300,"(835066.493101687, 1182449.444994675)",1013026,1013,ZV,Barrio Colón,10,LA CANDELARIA,308.2043697257631,1170.4418966473722
6301,"(835273.1899894424, 1183374.0513959052)",1019070,1019,MZ,La Candelaria,10,LA CANDELARIA,456.03282599091466,11668.242794589121
6302,"(836314.2935984182, 1182643.5039526694)",1016019,1016,MZ,Boston,10,LA CANDELARIA,294.13561135822005,4340.530220701107
6303,"(836384.0832406686, 1183066.1903963964)",1016061,1016,MZ,Boston,10,LA CANDELARIA,256.00856440251596,3746.9140568113276
6304,"(826639.740482025, 1174626.9465563712)",8000460,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,14913.285915536591,187543.0060570477
6305,"(835799.0967318754, 1183461.7495051103)",1018032,1018,MZ,Villa Nueva,10,LA CANDELARIA,367.17423776080716,7555.677255109418
6306,"(834889.3161272745, 1183070.0974202151)",1019036,1019,MZ,La Candelaria,10,LA CANDELARIA,380.2542494330639,8874.291708070967
6307,"(834407.9379889962, 1183028.0283505816)",1007025,1007,MZ,Guayaquil,10,LA CANDELARIA,346.74907179524894,7220.268436852066
6308,"(835203.2870458359, 1182935.961421462)",1019031,1019,MZ,La Candelaria,10,LA CANDELARIA,293.5701143554485,3902.1569896135193
6309,"(834172.6967340574, 1182776.919628545)",1008001,1008,MZ,Corazón de Jesús,10,LA CANDELARIA,185.04556219688652,2089.480069389433
6310,"(835568.2947967565, 1184409.6013181338)",1001049,1001,MZ,Prado,10,LA CANDELARIA,274.11252780276766,4735.022373123958
6311,"(836200.113062416, 1183421.0986182287)",1017026,1017,MZ,Los Ángeles,10,LA CANDELARIA,363.1150248954063,5484.4316841833825
6312,"(834407.1822536552, 1183247.9764705542)",1006004,1006,MZ,San Benito,10,LA CANDELARIA,416.3035541742184,8307.923856138246
6313,"(835871.8459723186, 1182250.2529908258)",1015009,1015,MZ,Bomboná No. 1,10,LA CANDELARIA,175.20600878751003,1994.041290085353
6314,"(836045.4351972889, 1183095.4140846776)",1016050,1016,MZ,Boston,10,LA CANDELARIA,380.78283775226737,8406.868072369902
6315,"(835936.0205854541, 1183977.6249825656)",1001028,1001,MZ,Prado,10,LA CANDELARIA,274.1061208254501,4706.5844494659905
6316,"(834272.7750214626, 1183786.2550592823)",1006029,1006,MZ,San Benito,10,LA CANDELARIA,286.4552130920572,4667.008847268995
6317,"(834977.7018987944, 1184322.077717497)",1003017,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,275.76948239888645,4320.463118650735
6318,"(835088.2892618659, 1182510.6940747586)",1013036,1013,MZ,Barrio Colón,10,LA CANDELARIA,227.414042133312,3104.176564889384
6319,"(834262.8271700037, 1181625.408564816)",1012038,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,304.2615873840011,3919.797681347489
6320,"(834822.8426153816, 1184350.6841100475)",1004021,1004,MZ,El Chagualo,10,LA CANDELARIA,250.83614431157082,3890.621988704777
6321,"(832734.333861991, 1181891.5520087713)",1602061,1602,MZ,Rosales,16,BELEN,630.6258347304174,10395.969941036428
6322,"(834516.3167829346, 1178174.4962017837)",1421015,1421,N,Patio Bonito,14,EL POBLADO,1397.2918927191497,37525.55223419301
6323,"(836188.0441325322, 1182671.1830202928)",1016065,1016,N,Boston,10,LA CANDELARIA,1572.6658826787773,7671.843074595412
6324,"(829591.8079808522, 1186055.6377877737)",0720069,0720,N,Santa Margarita,07,ROBLEDO,188.96808946520696,1378.9830442241107
6325,"(832662.6888789982, 1181614.1629688367)",1602031,1602,MZ,Rosales,16,BELEN,332.58748402014356,5913.17280970242
6326,"(830201.6305117217, 1184221.9782421568)",1306013,1306,MZ,La Pradera,13,SAN JAVIER,293.96755621144916,4315.31538756819
6327,"(832542.8141671253, 1181606.8383260104)",1602032,1602,MZ,Rosales,16,BELEN,316.52377301632384,4916.0232610694975
6328,"(834774.1165234577, 1183330.0936795813)",1006020,1006,MZ,San Benito,10,LA CANDELARIA,363.874933187424,8437.997663689654
6329,"(835722.9790586616, 1184262.8018378238)",1001037,1001,MZ,Prado,10,LA CANDELARIA,441.063158873602,10723.662270659015
6330,"(835055.8388807136, 1184170.2668470067)",1003014,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,360.4677239821337,6957.290168745177
6331,"(835871.3567294208, 1182929.9440401723)",1016025,1016,MZ,Boston,10,LA CANDELARIA,579.848577797495,20127.145903402827
6332,"(835856.9994369607, 1183553.083891666)",1017006,1017,MZ,Los Ángeles,10,LA CANDELARIA,310.35003542360823,6083.5275949734605
6333,"(834836.3169789404, 1182204.5400291595)",1013015,1013,MZ,Barrio Colón,10,LA CANDELARIA,251.84716709483538,3543.44617674853
6334,"(835877.1641426573, 1182575.9829144466)",1016003,1016,MZ,Boston,10,LA CANDELARIA,323.5988578134036,6094.641406598354
6335,"(835188.7017814958, 1183530.0744023302)",1018007,1018,MZ,Villa Nueva,10,LA CANDELARIA,413.4067270592198,10089.545052119896
6336,"(836447.9425254457, 1182841.064741855)",1016045,1016,MZ,Boston,10,LA CANDELARIA,356.8249316665915,5297.006262276104
6337,"(834815.4724049676, 1183991.8946115319)",1003005,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,212.92925520947372,1782.764543276172
6338,"(836004.3271641639, 1183425.5978723587)",1017008,1017,MZ,Los Ángeles,10,LA CANDELARIA,351.40448669301855,6436.935172579658
6339,"(834287.7884348362, 1182525.124693667)",1010002,1010,MZ,Centro Administrativo,10,LA CANDELARIA,644.6265184759491,15707.920754210603
6340,"(834881.7895799226, 1183791.7497552175)",1005010,1005,MZ,Estación Villa,10,LA CANDELARIA,385.09280667580657,6390.72748402869
6341,"(834194.2442811669, 1181945.069625491)",1012051,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,288.6268391321367,6243.028578243086
6342,"(834725.8652378386, 1184367.195581131)",1004020,1004,MZ,El Chagualo,10,LA CANDELARIA,283.29735146762124,4505.112615162391
6343,"(834442.6192723546, 1181224.574200906)",1012016,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,264.77735001130145,4327.152061030474
6344,"(834635.5822229049, 1184674.1653395228)",1004030,1004,MZ,El Chagualo,10,LA CANDELARIA,222.51261963879637,1884.2547044588039
6345,"(834040.9481535448, 1183140.5226347968)",1008033,1008,MZ,Corazón de Jesús,10,LA CANDELARIA,307.4798677437844,6057.708211450311
6346,"(834843.0767221679, 1183549.8676290947)",1005001,1005,MZ,Estación Villa,10,LA CANDELARIA,412.18101517259845,10347.692049337407
6347,"(835488.4090263386, 1183565.4561929288)",1018019,1018,MZ,Villa Nueva,10,LA CANDELARIA,356.8781723410333,4928.636718363569
6348,"(834201.6755152909, 1182901.033649882)",1008016,1008,MZ,Corazón de Jesús,10,LA CANDELARIA,171.4225737115656,1494.4694240355354
6349,"(834103.6429659135, 1183393.1337143388)",1008041,1008,MZ,Corazón de Jesús,10,LA CANDELARIA,465.30886107264564,4290.532427881641
6350,"(834871.1316326328, 1181370.1381024215)",1020021,1020,MZ,San Diego,10,LA CANDELARIA,393.11686162512717,9076.23900808813
6351,"(834545.7203337998, 1182174.2659084913)",1011017,1011,MZ,Calle Nueva,10,LA CANDELARIA,358.0839179193143,6700.626140527229
6352,"(834723.0832104387, 1182120.2894897584)",1013011,1013,MZ,Barrio Colón,10,LA CANDELARIA,348.73013318032463,7409.354483374599
6353,"(834406.3318697594, 1181801.4225105834)",1012054,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,231.15465367203902,3105.462656200481
6354,"(835938.9657316562, 1183255.323201317)",1016052,1016,MZ,Boston,10,LA CANDELARIA,501.39083480945965,11154.251622969748
6355,"(835733.2365915326, 1184107.9907646843)",1001031,1001,MZ,Prado,10,LA CANDELARIA,317.67304786650743,6338.0928557213365
6356,"(835005.9263037803, 1181178.232054916)",1020015,1020,MZ,San Diego,10,LA CANDELARIA,490.5457999603783,10988.087672122445
6357,"(835516.8967215407, 1184124.3525235234)",1001022,1001,MZ,Prado,10,LA CANDELARIA,342.3974442034805,6926.46098240377
6358,"(834866.7895269949, 1184281.6013869697)",1004015,1004,MZ,El Chagualo,10,LA CANDELARIA,148.2879068250398,714.8241140886387
6359,"(834850.4457175675, 1182979.96952187)",1019020,1019,MZ,La Candelaria,10,LA CANDELARIA,352.882124924045,7808.778996759023
6360,"(834954.9830749335, 1182938.0157991494)",1019021,1019,MZ,La Candelaria,10,LA CANDELARIA,295.6203397427795,5406.896705646948
6361,"(835988.6893256083, 1183029.3465615334)",1016039,1016,MZ,Boston,10,LA CANDELARIA,310.97770998098684,5996.4981558171885
6362,"(834921.2029942584, 1184718.4746690656)",1004036,1004,MZ,El Chagualo,10,LA CANDELARIA,127.80190116064556,807.6035869457085
6363,"(835996.0208679324, 1184533.7281585068)",1001067,1001,MZ,Prado,10,LA CANDELARIA,375.47234319866374,7310.580308375802
6364,"(834649.5332675161, 1181254.649876157)",1012014,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,681.5861173170831,21447.325540614842
6365,"(835503.7658445496, 1183070.3221790136)",1019048,1019,MZ,La Candelaria,10,LA CANDELARIA,453.6420275331529,11784.174743537596
6366,"(834962.136163363, 1181276.4591849714)",1020019,1020,MZ,San Diego,10,LA CANDELARIA,229.19022850357666,2249.2778977223484
6367,"(834702.7310626634, 1182953.8069780977)",1019018,1019,MZ,La Candelaria,10,LA CANDELARIA,174.01691573355066,1989.009254440358
6368,"(835523.7811433497, 1184294.5362719297)",1001034,1001,MZ,Prado,10,LA CANDELARIA,423.88400214912906,9315.747442394046
6369,"(833943.6538364206, 1183176.692833555)",1008034,1008,MZ,Corazón de Jesús,10,LA CANDELARIA,315.8399957878889,5890.151307372044
6370,"(834561.5857083524, 1181507.1339816991)",1012031,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,286.0494382190023,5111.833526213435
6371,"(834955.1724838048, 1182022.6523800762)",1020035,1020,MZ,San Diego,10,LA CANDELARIA,321.6346440088509,5994.361138395803
6372,"(834745.933890416, 1184456.4290823026)",1004025,1004,MZ,El Chagualo,10,LA CANDELARIA,382.88511384803684,9156.33104317136
6373,"(836214.1142482829, 1182810.6535125903)",1016030,1016,ZV,Boston,10,LA CANDELARIA,204.00960570362906,1508.081255589277
6374,"(835074.5876032622, 1182214.2601617416)",1014025,1014,MZ,Las Palmas,10,LA CANDELARIA,293.0717015522446,4795.383512295005
6375,"(835978.6332699341, 1184376.1888273933)",1001058,1001,MZ,Prado,10,LA CANDELARIA,370.2956634106349,6918.129991173263
6376,"(833851.3120474344, 1183100.81283007)",1008025,1008,MZ,Corazón de Jesús,10,LA CANDELARIA,130.8067282317652,676.9067199621923
6377,"(836292.6511797474, 1182762.6871338647)",1016029,1016,MZ,Boston,10,LA CANDELARIA,232.55377670090468,1666.4606161836582
6378,"(836139.7805670633, 1182833.9159773686)",1016031,1016,MZ,Boston,10,LA CANDELARIA,262.5199219646641,4198.586642327688
6379,"(834595.871794968, 1183199.9663452571)",1006002,1006,MZ,San Benito,10,LA CANDELARIA,398.87142552497613,9108.339150235606
6380,"(834517.7978475146, 1184273.2763726604)",1004010,1004,MZ,El Chagualo,10,LA CANDELARIA,259.55185968457323,5149.3222863400615
6381,"(836303.4578334831, 1183246.6651518962)",1017017,1017,MZ,Los Ángeles,10,LA CANDELARIA,315.4906008951845,6249.645145548646
6382,"(835381.0396398518, 1182724.3007997558)",1019024,1019,MZ,La Candelaria,10,LA CANDELARIA,288.73257342162464,4653.114101538741
6383,"(834394.5077796318, 1183341.4191728525)",1006006,1006,MZ,San Benito,10,LA CANDELARIA,187.05512760541276,1845.6948145755237
6384,"(834987.935378194, 1182101.4889100473)",1014010,1014,MZ,Las Palmas,10,LA CANDELARIA,180.82693856662144,2015.236972207938
6385,"(835123.3466619687, 1183386.8770320278)",1019063,1019,MZ,La Candelaria,10,LA CANDELARIA,259.8219560836271,3580.063261937354
6386,"(834302.7028365156, 1182737.5702519936)",1007007,1007,MZ,Guayaquil,10,LA CANDELARIA,140.04189758233747,804.5608550717632
6387,"(834334.6023374683, 1182191.0657287687)",1011014,1011,MZ,Calle Nueva,10,LA CANDELARIA,224.74270700287076,2650.8641661909614
6388,"(835600.0104083802, 1184076.2722827257)",1001023,1001,MZ,Prado,10,LA CANDELARIA,332.5022362915859,6976.586866327252
6389,"(834292.2866334853, 1181492.5688664913)",1012034,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,330.67887516236163,4670.508128114282
6390,"(835879.6899067092, 1184461.610906408)",1001056,1001,MZ,Prado,10,LA CANDELARIA,298.6548521118991,5473.251399303877
6391,"(835221.211317411, 1183934.913840952)",1003001,1003,MZ,Jesús Nazareno,10,LA CANDELARIA,267.69848132199667,3105.5173406454132
6392,"(833373.0194333823, 1188920.655835567)",0610015,0610,N,Mirador del Doce,06,DOCE DE OCTUBRE,479.20828309261543,2460.655692652321
6393,"(834463.5479283291, 1183765.57144043)",1006035,1006,MZ,San Benito,10,LA CANDELARIA,271.76771270173674,1688.657045403081
6394,"(836227.0939104343, 1182979.3553743558)",1016048,1016,MZ,Boston,10,LA CANDELARIA,294.6553035651589,5420.678248146667
6395,"(834379.790429185, 1181055.405850343)",1012009,1012,MZ,Perpetuo Socorro,10,LA CANDELARIA,241.563330359509,2918.5383674625696
6396,"(834859.2794334164, 1184487.1861378348)",1004024,1004,MZ,El Chagualo,10,LA CANDELARIA,685.5073172580182,14237.605555585256
